20181110165649_Exit,20181110165649_Start,20181110165705_Exit,20181110165705_Start
20190214002651_Exit,20190214002651_Start,20190214002924_Exit,20190214002924_Start,20190214003146_Exit,20190214003146_Start,20190214003210_Exit,20190214003210_Start,20190214003419_Exit,20190214003419_Start,20190214003432_Exit,20190214003432_Start,20190214003607_Exit,20190214003607_Start,20190214003608_Exit,20190214003608_Start,20190214003735_Exit,20190214003735_Start,20190214003757_Exit,20190214003758_Start,20190214003857_Exit,20190214003857_Start,20190214004345_Exit,20190214004345_Start,20190214004507_Exit,20190214004507_Start,20190214004601_Exit,20190214004601_Start,20190214004604_Exit,20190214004604_Start,20190214004608_Exit,20190214004608_Start,20190214004837_Exit,20190214004837_Start,20190214004855_Exit,20190214004855_Start,20190214004905_Exit,20190214004905_Start,20190214004923_Exit,20190214004923_Start,20190214010137_Exit,20190214010137_Start,20190214010232_Exit,20190214010232_Start,20190214010237_Exit,20190214010237_Start,20190214010257_Exit,20190214010257_Start,20190214010301_Exit,20190214010301_Start,20190214010312_Exit,20190214010312_Start,20190214010343_Exit,20190214010343_Start,20190214010427_Exit,20190214010428_Start,20190214011628_Exit,20190214011628_Start,20190214011641_Exit,20190214011642_Start,20190214011652_Exit,20190214011652_Start,20190214011823_Exit,20190214011823_Start,20190214011906_Exit,20190214011907_Start,20190214013526_Exit,20190214013526_Start,20190214013639_Exit,20190214013639_Start,20190214013706_Exit,20190214013706_Start,20190214013820_Exit,20190214013820_Start,20190214013856_Exit,20190214013856_Start,20190214013919_Exit,20190214013920_Start,20190214014252_Exit,20190214014252_Start,20190214014403_Exit,20190214014403_Start,20190214014408_Exit,20190214014408_Start,20190214014611_Exit,20190214014611_Start,20190214014622_Exit,20190214014622_Start,20190214032758_Exit,20190214032758_Start,20190214032840_Exit,20190214032841_Start,20190214064412_Exit,20190214134140_Start,20190214172112_Exit,20190214172112_Start,20190214172428_Exit,20190214172428_Start,20190214174317_Exit,20190214174317_Start,20190214174445_Exit,20190214174445_Start,20190214174811_Exit,20190214174811_Start,20190214175909_Exit,20190214175909_Start,20190214175953_Exit,20190214175953_Start,20190214180146_Exit,20190214180146_Start,20190214180603_Exit,20190214180604_Start,20190214180649_Exit,20190214180649_Start,20190214191728_Start,20190214191810_Exit,20190214191810_Start,20190214191853_Exit,20190214191854_Start,20190214192053_Exit,20190214192053_Start20190214192419_Exit,20190214192420_Start,20190214192723_Exit,20190214192724_Start,20190214192745_Exit,20190214192745_Start20190214193054_Exit,20190214193054_Start,20190214193102_Exit,20190214193102_Start,20190214193119_Exit,20190214193119_Start,20190214193127_Exit,20190214193127_Start,20190214193444_Exit,20190214193444_Start,20190214193448_Exit,20190214193448_Start,20190214193456_Exit,20190214193456_Start,20190214193749_Exit,20190214193749_Start,20190214193803_Exit,20190214193803_Start,20190214203839_Exit,20190214203840_Start20190214205855_Exit,20190214205855_Start20190214205912_Exit,20190214205912_Start,20190215034828_Start,20190215153728_Exit,20190215153728_Start,20190215154625_Exit,20190215154625_Start,20190215203130_Exit,20190215203131_Start,20190215203137_Exit,20190215203246_Start,20190215203550_Exit,20190215211134_Start,20190215230056_Exit,20190215230056_Start,20190215230252_Exit,20190215230252_Start,20190215230702_Exit,20190215230703_Start,20190215230854_Exit,20190215230854_Start,20190215230906_Exit,20190215230906_Start,20190215230912_Exit,20190215230913_Start,20190215230915_Exit,20190215230915_Start,20190215230922_Exit,20190215230922_Start,20190215230929_Exit,20190215230930_Start,20190215230942_Exit,20190215230942_Start,20190215231000_Exit,20190215231000_Start,20190215231044_Exit,20190215231044_Start,20190215231141_Exit,20190215231141_Start,20190215231721_Exit,20190215231721_Start,20190215232001_Exit,20190215232001_Start,20190215232029_Exit,20190215232030_Start,20190215232315_Exit,20190215232315_Start,20190215232403_Exit,20190215232403_Start,20190215234554_Exit,20190215234555_Start,20190215234741_Exit,20190215234741_Start,20190215234814_Exit,20190215234814_Start,20190215234903_Exit,20190215234903_Start,20190215234955_Exit,20190215234955_Start,20190215235206_Exit,20190215235207_Start,20190215235220_Exit,20190215235220_Start,20190215235244_Exit,20190215235244_Start,20190215235247_Exit,20190215235247_Start,20190215235301_Exit,20190215235302_Start,20190215235317_Exit,20190215235317_Start,20190215235401_Exit,20190215235401_Start,20190215235452_Exit,20190215235452_Start,20190215235535_Exit,20190215235535_Start,20190215235622_Exit,20190215235622_Start,20190215235625_Exit,20190215235625_Start,20190215235655_Exit,20190215235656_Start,20190215235704_Exit,20190215235704_Start
20190216000600_Exit,20190216000600_Start,20190216003312_Exit,20190216003313_Start,20190216003804_Exit,20190216003804_Start,20190216003852_Exit,20190216003852_Start,20190216004047_Exit,20190216004048_Start,20190216004605_Exit,20190216004605_Start,20190216004811_Exit,20190216004811_Start,20190216004943_Exit,20190216004943_Start,20190216005113_Exit,20190216005113_Start,20190216005128_Exit,20190216005128_Start,20190216005318_Exit,20190216005318_Start,20190216005501_Exit,20190216005501_Start,20190216005636_Exit,20190216005637_Start,20190216005904_Exit,20190216005905_Start,20190216005909_Exit,20190216005909_Start,20190216010043_Exit,20190216010043_Start,20190216010101_Exit,20190216010101_Start,20190216010347_Exit,20190216010347_Start,20190216010938_Exit,20190216010938_Start,20190216011118_Exit,20190216011118_Start,20190216011314_Exit,20190216011314_Start,20190216011425_Exit,20190216011425_Start,20190216011538_Exit,20190216011538_Start,20190216011600_Exit,20190216011601_Start,20190216011938_Exit,20190216011938_Start,20190216012056_Exit,20190216012056_Start,20190216012118_Exit,20190216012118_Start,20190216012204_Exit,20190216012204_Start,20190216012227_Exit,20190216012227_Start,20190216012823_Exit,20190216012823_Start,20190216012908_Exit,20190216012908_Start,20190216013126_Exit,20190216013126_Start,20190216013245_Exit,20190216013245_Start,20190216013413_Exit,20190216013413_Start,20190216013524_Exit,20190216013524_Start,20190216014051_Exit,20190216014051_Start,20190216023012_Exit,20190216023012_Start,20190216045133_Exit,20190216114304_Start
20190217014525_Exit,20190217022448_Start,20190217135533_Exit,20190217204807_Start












































































































































































































































































































































































































20190219125838_Start,20190219140601_Exit,20190219140601_Start
20190220003854_Exit,20190220020738_Start,20190220032425_Exit,20190220032425_Start,20190220060252_Exit,20190220060253_Start,20190220061604_Exit,20190220140024_Start,20190220154354_Exit,20190220161949_Start
20190221022622_Exit,20190221022622_Start,20190221024240_Exit,20190221024240_Start,20190221024302_Exit,20190221024302_Start,20190221024304_Exit,20190221024304_Start,20190221024320_Exit,20190221024320_Start,20190221030504_Exit,20190221030505_Start,20190221030517_Exit,20190221030517_Start,20190221031803_Exit,20190221031803_Start,20190221031831_Exit,20190221031831_Start,20190221032246_Exit,20190221032246_Start,20190221032259_Exit,20190221032259_Start,20190221032429_Exit,20190221032430_Start,20190221032443_Exit,20190221032443_Start,20190221032620_Exit,20190221032620_Start,20190221032637_Exit,20190221032637_Start,20190221032700_Exit,20190221032700_Start,20190221032808_Exit,20190221032808_Start,20190221032842_Exit,20190221032842_Start,20190221035717_Exit,20190221035717_Start,20190221035733_Exit,20190221035733_Start,20190221042026_Exit,20190221042027_Start,20190221042052_Exit,20190221042052_Start,20190221042127_Exit,20190221042127_Start,20190221043110_Exit,20190221043110_Start,20190221043620_Exit,20190221043620_Start,20190221043652_Exit,20190221043652_Start,20190221043745_Exit,20190221043745_Start,20190221043829_Exit,20190221043829_Start,20190221043904_Exit,20190221043905_Start,20190221044502_Exit,20190221044502_Start,20190221044517_Exit,20190221044517_Start,20190221044520_Exit,20190221044520_Start,20190221044838_Exit,20190221044838_Start,20190221044934_Exit,20190221044935_Start,20190221045003_Exit,20190221045003_Start,20190221045024_Exit,20190221045024_Start,20190221045049_Exit,20190221045049_Start,20190221045958_Exit,20190221045958_Start,20190221050140_Exit,20190221050140_Start,20190221050329_Exit,20190221050330_Start,20190221050426_Exit,20190221050426_Start,20190221050437_Exit,20190221050437_Start,20190221050754_Exit,20190221050754_Start,20190221051050_Exit,20190221051050_Start,20190221051052_Exit,20190221051052_Start,20190221051105_Exit,20190221051105_Start,20190221051113_Exit,20190221051113_Start,20190221053257_Exit,20190221053258_Start,20190221053348_Exit,20190221053348_Start,20190221053406_Exit,20190221053406_Start,20190221054107_Exit,20190221054108_Start,20190221054308_Exit,20190221054308_Start,20190221055405_Exit,20190221055405_Start,20190221055435_Exit,20190221055435_Start,20190221055518_Exit,20190221055518_Start,20190221055617_Exit,20190221055617_Start,20190221055633_Exit,20190221055633_Start,20190221055706_Exit,20190221055706_Start,20190221055729_Exit,20190221055729_Start,20190221055734_Exit,20190221055734_Start,20190221055827_Exit,20190221055828_Start,20190221055851_Exit,20190221055851_Start,20190221055901_Exit,20190221055901_Start,20190221055930_Exit,20190221055930_Start,20190221060005_Exit,20190221060005_Start,20190221060018_Exit,20190221060018_Start,20190221060035_Exit,20190221060035_Start,20190221060045_Exit,20190221060045_Start,20190221060126_Exit,20190221060126_Start,20190221060149_Exit,20190221060149_Start,20190221060225_Exit,20190221060226_Start,20190221060242_Exit,20190221060242_Start,20190221060244_Exit,20190221060245_Start,20190221060247_Exit,20190221060247_Start,20190221060300_Exit,20190221060300_Start,20190221060340_Exit,20190221060340_Start,20190221060342_Exit,20190221060342_Start,20190221060447_Exit,20190221060447_Start,20190221060503_Exit,20190221060503_Start,20190221060514_Exit,20190221060514_Start,20190221060520_Exit,20190221060520_Start,20190221060530_Exit,20190221060530_Start,20190221060551_Exit,20190221060551_Start,20190221060628_Exit,20190221060628_Start,20190221060641_Exit,20190221060641_Start,20190221060818_Exit,20190221060818_Start,20190221060834_Exit,20190221060834_Start,20190221060844_Exit,20190221060844_Start,20190221061026_Exit,20190221061026_Start,20190221062538_Exit,20190221140752_Start,20190221212108_Exit,20190221223154_Start,20190221232052_Exit,20190221232052_Start,20190221232155_Exit,20190221232155_Start,20190221232332_Exit,20190221232332_Start,20190221232333_Exit,20190221232334_Start,20190221232415_Exit,20190221232415_Start,20190221232438_Exit,20190221232438_Start,20190221232451_Exit,20190221232451_Start,20190221232607_Exit,20190221232607_Start,20190221232719_Exit,20190221232719_Start,20190221232744_Exit,20190221232744_Start,20190221232909_Exit,20190221232909_Start,20190221233642_Exit,20190221233642_Start,20190221234309_Exit,20190221234309_Start,20190221234320_Exit,20190221234320_Start,20190221234406_Exit,20190221234406_Start,20190221234703_Exit,20190221234703_Start,20190221234834_Exit,20190221234834_Start,20190221235017_Exit,20190221235017_Start,20190221235236_Exit,20190221235236_Start,20190221235249_Exit,20190221235249_Start
20190222000042_Exit,20190222000042_Start,20190222000613_Exit,20190222000613_Start,20190222000742_Exit,20190222000742_Start,20190222001512_Exit,20190222001512_Start,20190222022415_Exit,20190222022416_Start,20190222022656_Exit,20190222022656_Start,20190222023319_Exit,20190222023319_Start,20190222023908_Exit,20190222023908_Start,20190222023913_Exit,20190222023913_Start,20190222023915_Exit,20190222023915_Start,20190222024050_Exit,20190222024051_Start,20190222024106_Exit,20190222024106_Start,20190222024214_Exit,20190222024214_Start,20190222024216_Exit,20190222024216_Start,20190222024342_Exit,20190222024343_Start,20190222024613_Exit,20190222024614_Start,20190222024629_Exit,20190222024629_Start,20190222030046_Exit,20190222030046_Start,20190222030124_Exit,20190222030124_Start,20190222030138_Exit,20190222030138_Start,20190222030143_Exit,20190222030144_Start,20190222030155_Exit,20190222030155_Start,20190222030429_Exit,20190222030429_Start,20190222030514_Exit,20190222030514_Start,20190222030546_Exit,20190222030547_Start,20190222030622_Exit,20190222030622_Start,20190222030633_Exit,20190222030633_Start,20190222030917_Exit,20190222030917_Start,20190222031256_Exit,20190222031256_Start,20190222031417_Exit,20190222031417_Start,20190222031515_Exit,20190222031515_Start,20190222031813_Exit,20190222031813_Start,20190222031845_Exit,20190222031845_Start,20190222031907_Exit,20190222031907_Start,20190222031921_Exit,20190222031921_Start,20190222032001_Exit,20190222032001_Start,20190222032014_Exit,20190222032014_Start,20190222032017_Exit,20190222032017_Start,20190222032107_Exit,20190222032107_Start,20190222032134_Exit,20190222032135_Start,20190222032149_Exit,20190222032149_Start,20190222032221_Exit,20190222032221_Start,20190222032611_Exit,20190222032611_Start,20190222032617_Exit,20190222032617_Start,20190222032901_Exit,20190222032902_Start,20190222033230_Exit,20190222033231_Start,20190222033250_Exit,20190222033250_Start,20190222033314_Exit,20190222033314_Start,20190222033536_Exit,20190222033536_Start,20190222033805_Exit,20190222033805_Start,20190222033834_Exit,20190222033834_Start,20190222033907_Exit,20190222033907_Start,20190222034021_Exit,20190222034022_Start,20190222034058_Exit,20190222034058_Start,20190222034248_Exit,20190222034248_Start,20190222034326_Exit,20190222034326_Start,20190222034328_Exit,20190222034329_Start,20190222034807_Exit,20190222034807_Start,20190222034903_Exit,20190222034903_Start,20190222034933_Exit,20190222034934_Start,20190222034958_Exit,20190222034958_Start,20190222035011_Exit,20190222035012_Start,20190222035107_Exit,20190222035107_Start,20190222035140_Exit,20190222035140_Start,20190222035207_Exit,20190222035207_Start,20190222035335_Exit,20190222035335_Start,20190222035411_Exit,20190222035411_Start,20190222035425_Exit,20190222035426_Start,20190222035429_Exit,20190222035429_Start,20190222035506_Exit,20190222035506_Start,20190222035542_Exit,20190222035542_Start,20190222035612_Exit,20190222035612_Start,20190222035650_Exit,20190222035650_Start,20190222035748_Exit,20190222035748_Start,20190222035801_Exit,20190222035801_Start,20190222035842_Exit,20190222035842_Start,20190222040550_Exit,20190222040551_Start,20190222040610_Exit,20190222040610_Start,20190222040627_Exit,20190222040627_Start,20190222040632_Exit,20190222040632_Start,20190222040658_Exit,20190222040658_Start,20190222040831_Exit,20190222040832_Start,20190222040910_Exit,20190222040910_Start,20190222040951_Exit,20190222040951_Start,20190222041001_Exit,20190222041001_Start,20190222041023_Exit,20190222041023_Start,20190222041640_Exit,20190222041640_Start,20190222042041_Exit,20190222042041_Start,20190222042217_Exit,20190222042217_Start,20190222042227_Exit,20190222042227_Start,20190222042236_Exit,20190222042236_Start,20190222042250_Exit,20190222042251_Start,20190222042513_Exit,20190222042514_Start,20190222042549_Exit,20190222042549_Start,20190222044221_Exit,20190222044221_Start,20190222044330_Exit,20190222044330_Start,20190222044450_Exit,20190222044450_Start,20190222044523_Exit,20190222044523_Start,20190222045308_Exit,20190222045308_Start,20190222045325_Exit,20190222045325_Start,20190222045334_Exit,20190222045334_Start,20190222045424_Exit,20190222045425_Start,20190222045542_Exit,20190222045546_Start,20190222045554_Exit,20190222045621_Start,20190222045928_Exit,20190222045928_Start,20190222045931_Exit,20190222045931_Start,20190222045933_Exit,20190222045933_Start,20190222050106_Exit,20190222050106_Start,20190222050110_Exit,20190222050110_Start,20190222050228_Exit,20190222050228_Start,20190222050703_Exit,20190222050808_Start,20190222050814_Exit,20190222050814_Start,20190222050833_Exit,20190222050833_Start,20190222051440_Exit,20190222051440_Start,20190222051508_Exit,20190222051508_Start,20190222051511_Exit,20190222051511_Start,20190222051528_Exit,20190222051528_Start,20190222051542_Exit,20190222051542_Start,20190222051649_Exit,20190222051649_Start,20190222051956_Exit,20190222051956_Start,20190222052005_Exit,20190222052006_Start,20190222052015_Exit,20190222052015_Start,20190222052030_Exit,20190222052030_Start,20190222052059_Exit,20190222052059_Start,20190222052118_Exit,20190222052118_Start,20190222052143_Exit,20190222052143_Start,20190222052146_Exit,20190222052146_Start,20190222052157_Exit,20190222052157_Start,20190222052227_Exit,20190222052227_Start,20190222052313_Exit,20190222052314_Start,20190222052434_Exit,20190222052434_Start,20190222052538_Exit,20190222052538_Start,20190222052548_Exit,20190222052548_Start,20190222052601_Exit,20190222052601_Start,20190222052613_Exit,20190222052613_Start,20190222052650_Exit,20190222052650_Start,20190222052700_Exit,20190222052700_Start,20190222052710_Exit,20190222052711_Start,20190222052715_Exit,20190222052716_Start,20190222052908_Exit,20190222052908_Start,20190222053234_Exit,20190222053234_Start,20190222053325_Exit,20190222053325_Start,20190222053329_Exit,20190222053329_Start,20190222053402_Exit,20190222053402_Start,20190222053419_Exit,20190222053419_Start,20190222053441_Exit,20190222053441_Start,20190222053453_Exit,20190222053454_Start,20190222053807_Exit,20190222053807_Start,20190222053818_Exit,20190222053818_Start,20190222053918_Exit,20190222053918_Start,20190222053946_Exit,20190222053946_Start,20190222054011_Exit,20190222054012_Start,20190222054043_Exit,20190222054043_Start,20190222054232_Exit,20190222054233_Start,20190222054325_Exit,20190222054325_Start,20190222054520_Exit,20190222054520_Start,20190222054611_Exit,20190222054611_Start,20190222054618_Exit,20190222054618_Start,20190222054805_Exit,20190222054805_Start,20190222054807_Exit,20190222054807_Start,20190222054836_Exit,20190222054836_Start,20190222054840_Exit,20190222054840_Start,20190222055103_Exit,20190222055103_Start,20190222055129_Exit,20190222055129_Start,20190222055202_Exit,20190222055202_Start,20190222055302_Exit,20190222055302_Start,20190222055341_Exit,20190222055341_Start,20190222055355_Exit,20190222055355_Start,20190222055414_Exit,20190222055414_Start,20190222060003_Exit,20190222060003_Start,20190222060009_Exit,20190222060010_Start,20190222060012_Exit,20190222060012_Start,20190222060553_Exit,20190222060553_Start,20190222060659_Exit,20190222060700_Start,20190222060750_Exit,20190222060750_Start,20190222060801_Exit,20190222060801_Start,20190222060917_Exit,20190222060917_Start,20190222060938_Exit,20190222060938_Start,20190222061213_Exit,20190222061213_Start,20190222061241_Exit,20190222061241_Start,20190222061350_Exit,20190222061350_Start,20190222061405_Exit,20190222061405_Start,20190222061429_Exit,20190222061429_Start,20190222061517_Exit,20190222061517_Start,20190222061613_Exit,20190222061613_Start,20190222064426_Exit,20190222112029_Start,20190222164407_Exit,20190222171432_Start,20190222203141_Exit,20190222203141_Start,20190222215104_Exit,20190222215104_Start,20190222224117_Exit,20190222224118_Start,20190222224133_Exit,20190222224133_Start,20190222224145_Exit,20190222224145_Start,20190222224241_Exit,20190222224241_Start,20190222224323_Exit,20190222224323_Start,20190222224431_Exit,20190222224431_Start,20190222224534_Exit,20190222224535_Start,20190222224556_Exit,20190222224556_Start,20190222224654_Exit,20190222224654_Start,20190222224730_Exit,20190222224730_Start,20190222224823_Exit,20190222224823_Start,20190222224914_Exit,20190222224914_Start,20190222225025_Exit,20190222225025_Start,20190222225035_Exit,20190222225035_Start,20190222225108_Exit,20190222225108_Start,20190222225137_Exit,20190222225137_Start,20190222225149_Exit,20190222225149_Start,20190222225314_Exit,20190222225315_Start,20190222225317_Exit,20190222225318_Start,20190222225359_Exit,20190222225359_Start,20190222225829_Exit,20190222225830_Start,20190222225846_Exit,20190222225846_Start,20190222230143_Exit,20190222230143_Start,20190222230537_Exit,20190222230537_Start,20190222230559_Exit,20190222230559_Start,20190222230624_Exit,20190222230624_Start,20190222230652_Exit,20190222230652_Start,20190222230858_Exit,20190222230858_Start,20190222230907_Exit,20190222230907_Start,20190222231049_Exit,20190222231049_Start,20190222231059_Exit,20190222231059_Start,20190222231112_Exit,20190222231112_Start,20190222232853_Exit,20190222232854_Start,20190222233014_Exit,20190222233014_Start,20190222233427_Exit,20190222233428_Start,20190222233444_Exit,20190222233444_Start,20190222233553_Exit,20190222233553_Start,20190222233607_Exit,20190222233608_Start,20190222233911_Exit,20190222233911_Start,20190222234359_Exit,20190222234359_Start,20190222234430_Exit,20190222234430_Start,20190222234818_Exit,20190222234818_Start,20190222235820_Exit,20190222235820_Start
20190223000152_Exit,20190223000152_Start,20190223000157_Exit,20190223000157_Start,20190223000215_Exit,20190223000215_Start,20190223000312_Exit,20190223000313_Start,20190223000421_Exit,20190223000421_Start,20190223000430_Exit,20190223000431_Start,20190223000831_Exit,20190223000831_Start,20190223001000_Exit,20190223001041_Start,20190223001057_Exit,20190223001057_Start,20190223001121_Exit,20190223001137_Start,20190223001511_Exit,20190223001511_Start,20190223001547_Exit,20190223001547_Start,20190223001607_Exit,20190223001607_Start,20190223001650_Exit,20190223001650_Start,20190223002449_Exit,20190223002449_Start,20190223002504_Exit,20190223002504_Start,20190223002507_Exit,20190223002517_Start,20190223002520_Exit,20190223002520_Start,20190223002553_Exit,20190223002554_Start,20190223002614_Exit,20190223002614_Start,20190223002638_Exit,20190223002639_Start,20190223002809_Exit,20190223002809_Start,20190223002835_Exit,20190223002835_Start,20190223005755_Exit,20190223005755_Start,20190223005841_Exit,20190223005842_Start,20190223005901_Exit,20190223005901_Start,20190223005923_Exit,20190223005923_Start,20190223005932_Exit,20190223005932_Start,20190223005940_Exit,20190223005940_Start,20190223005948_Exit,20190223005948_Start,20190223005954_Exit,20190223005954_Start,20190223010722_Exit,20190223010722_Start,20190223010750_Exit,20190223010750_Start,20190223010812_Exit,20190223010812_Start,20190223010832_Exit,20190223010832_Start,20190223010838_Exit,20190223010839_Start,20190223010850_Exit,20190223010850_Start,20190223010911_Exit,20190223010911_Start,20190223010927_Exit,20190223010927_Start,20190223011001_Exit,20190223011001_Start,20190223011013_Exit,20190223011013_Start,20190223011020_Exit,20190223011020_Start,20190223011139_Exit,20190223011139_Start,20190223011151_Exit,20190223011151_Start,20190223011217_Exit,20190223011217_Start,20190223011235_Exit,20190223011235_Start,20190223011244_Exit,20190223011244_Start,20190223011248_Exit,20190223011248_Start,20190223011308_Exit,20190223011308_Start,20190223011323_Exit,20190223011323_Start,20190223011327_Exit,20190223011328_Start,20190223011639_Exit,20190223011639_Start,20190223011641_Exit,20190223011641_Start,20190223011733_Exit,20190223011733_Start,20190223011751_Exit,20190223011751_Start,20190223011900_Exit,20190223011901_Start,20190223011927_Exit,20190223011927_Start,20190223012226_Exit,20190223012226_Start,20190223012349_Exit,20190223012350_Start,20190223012522_Exit,20190223012522_Start,20190223013520_Exit,20190223013521_Start,20190223013530_Exit,20190223013530_Start,20190223013532_Exit,20190223013532_Start,20190223013555_Exit,20190223013555_Start,20190223013639_Exit,20190223013640_Start,20190223013657_Exit,20190223013658_Start,20190223013754_Exit,20190223013754_Start,20190223013842_Exit,20190223013842_Start,20190223013918_Exit,20190223013918_Start,20190223014000_Exit,20190223014000_Start,20190223014017_Exit,20190223014017_Start,20190223014235_Exit,20190223014235_Start,20190223014250_Exit,20190223014250_Start,20190223014426_Exit,20190223014426_Start,20190223014839_Exit,20190223014839_Start,20190223020452_Exit,20190223020452_Start,20190223020620_Exit,20190223020620_Start,20190223020624_Exit,20190223020625_Start,20190223020644_Exit,20190223020645_Start,20190223020803_Exit,20190223020804_Start,20190223021647_Exit,20190223021647_Start,20190223022451_Exit,20190223022452_Start,20190223022504_Exit,20190223022504_Start,20190223022520_Exit,20190223022520_Start,20190223023829_Exit,20190223023829_Start,20190223024335_Exit,20190223024335_Start,20190223024341_Exit,20190223024341_Start,20190223024342_Exit,20190223024342_Start,20190223024505_Exit,20190223024505_Start,20190223024510_Exit,20190223024510_Start,20190223024657_Exit,20190223024657_Start,20190223024801_Exit,20190223024801_Start,20190223024823_Exit,20190223024823_Start,20190223025143_Exit,20190223025143_Start,20190223025203_Exit,20190223025203_Start,20190223025205_Exit,20190223025205_Start,20190223025235_Exit,20190223025235_Start,20190223025237_Exit,20190223025237_Start,20190223025304_Exit,20190223025305_Start,20190223025317_Exit,20190223025317_Start,20190223025357_Exit,20190223025357_Start,20190223025748_Exit,20190223025748_Start,20190223025921_Exit,20190223025921_Start,20190223025958_Exit,20190223025958_Start,20190223030000_Exit,20190223030000_Start,20190223030018_Exit,20190223030018_Start,20190223030034_Exit,20190223030034_Start,20190223030113_Exit,20190223030113_Start,20190223030153_Exit,20190223030153_Start,20190223030154_Exit,20190223030154_Start,20190223030211_Exit,20190223030211_Start,20190223030242_Exit,20190223030242_Start,20190223030258_Exit,20190223030258_Start,20190223030416_Exit,20190223030416_Start,20190223030423_Exit,20190223030424_Start,20190223030438_Exit,20190223030438_Start,20190223030453_Exit,20190223030453_Start,20190223030536_Exit,20190223030536_Start,20190223030613_Exit,20190223030613_Start,20190223032421_Exit,20190223032421_Start,20190223055718_Exit,20190223130318_Start,20190223135302_Exit,20190223204211_Start






















































































































































































































































































































20190224205238_Start
20190225151911_Exit,20190225160622_Start,20190225235135_Start
20190226051447_Exit,20190226051447_Start,20190226062705_Exit,20190226141117_Start,20190226143056_Exit,20190226145848_Start,20190226163348_Exit,20190226172156_Start




























































































































































































































































































20190227140317_Start,20190227155403_Exit,20190227161049_Start










































































































































































































































































































20190228133300_Start,20190228212836_Exit,20190228223916_Start

































































































































































































































































































































20190301130952_Start
20190302002158_Exit,20190302004710_Start,20190302005637_Exit,20190302005638_Start,20190302072004_Exit,20190302130423_Start,20190302135201_Exit,20190302205401_Start



































































































































































